Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",09/12/2017,25.0,34.0,29.1,25.7,82.76,43.5,9.2,,180.38,,5.59,16.67,0.0,2.1,67.5,1007.5,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/13/2017,26.0,33.3,29.3,25.9,82.52,43.8,10.3,,179.54,,0.0,0.0,0.0,2.1,54.8,1007.1,"Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/14/2017,27.0,35.0,30.1,26.0,79.97,46.7,9.2,,143.13,,0.0,0.0,0.0,2.0,44.5,1006.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/15/2017,27.0,35.0,30.7,25.8,76.09,43.8,8.1,,139.75,,0.0,0.0,0.0,2.2,38.0,1004.5,"Lightning Without Thunder, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/16/2017,28.0,36.0,31.7,25.7,72.17,46.3,9.2,,162.58,,0.0,0.0,0.0,2.1,42.5,1003.4,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/17/2017,27.0,34.0,29.6,26.4,83.05,47.3,8.1,,172.67,,0.0,0.0,0.0,2.1,65.3,1002.6,"Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/18/2017,25.0,33.0,28.4,25.5,85.24,40.2,15.0,,125.0,,21.28,16.67,0.0,2.6,62.1,1002.4,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/19/2017,25.0,30.0,27.3,25.5,90.4,37.4,13.9,,78.46,,14.09,12.5,0.0,2.2,70.6,1002.0,"Drizzle, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/20/2017,25.0,31.6,28.0,25.7,87.38,40.4,13.9,,149.38,,10.37,4.17,0.0,2.0,66.1,1003.6,"Light Drizzle, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/21/2017,27.0,33.0,29.6,26.2,82.48,43.8,11.4,,178.63,,0.17,8.33,0.0,2.1,56.5,1005.0,"Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/22/2017,27.0,34.0,29.9,26.1,80.4,43.8,11.4,,179.17,,0.16,4.17,0.0,2.3,40.8,1005.9,"Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/23/2017,28.0,35.0,30.9,25.4,74.02,43.0,9.2,,201.71,,0.36,4.17,0.0,2.4,40.5,1007.1,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/24/2017,28.0,36.0,31.5,25.7,72.69,44.9,9.2,,204.58,,0.0,0.0,0.0,2.2,44.4,1005.9,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
